entry_bar,exit_bar,entry_time,exit_time,direction,entry_price,exit_price,duration_bars,pnl,slippage,is_oos
96264,98606,1988-04-15 08:05:00,1988-06-01 11:15:00,-1,94.4375,92.3834375,2342,2035.4375000000005,18.625,True
99146,99360,1988-06-13 08:15:00,1988-06-16 08:05:00,1,93.40625,93.8953125,214,470.43750000000284,18.625,True
100720,101664,1988-07-13 13:25:00,1988-08-02 08:05:00,-1,92.1875,92.92,944,-751.1250000000017,18.625,True
101865,101952,1988-08-04 12:50:00,1988-08-08 08:05:00,1,93.4375,92.5340625,87,-922.0624999999955,18.625,True
102067,102456,1988-08-09 11:40:00,1988-08-17 08:05:00,-1,92.0,91.468125,389,513.2499999999994,18.625,True
103365,103969,1988-09-02 11:50:00,1988-09-16 08:10:00,1,93.0625,93.616875,604,535.7499999999932,18.625,True
104938,105281,1988-10-05 10:55:00,1988-10-12 09:30:00,1,94.5625,94.606875,343,25.750000000002274,18.625,True
106138,106488,1988-10-28 08:55:00,1988-11-04 08:05:00,1,95.5625,94.978125,350,-602.9999999999943,18.625,True
106720,107897,1988-11-09 07:25:00,1988-11-30 12:10:00,-1,94.125,93.361875,1177,744.5000000000023,18.625,True
108246,108328,1988-12-07 07:55:00,1988-12-08 08:05:00,1,94.21875,93.369375,82,-867.9999999999949,18.625,True
108640,108962,1988-12-14 07:25:00,1988-12-20 07:35:00,-1,92.4375,93.07781250000001,322,-658.9375000000074,18.625,True
109601,110229,1989-01-03 07:30:00,1989-01-12 13:10:00,-1,92.15625,92.8253125,628,-687.6874999999955,18.625,True
110306,110968,1989-01-13 12:55:00,1989-01-26 08:05:00,1,93.53125,93.43125,662,-118.62499999999432,18.625,True
111840,112800,1989-02-10 07:25:00,1989-03-01 07:25:00,-1,92.9375,92.0046875,960,914.1874999999972,18.625,True
113762,114115,1989-03-17 07:35:00,1989-03-23 10:20:00,-1,91.09375,91.3103125,353,-235.18749999999488,18.625,True
114594,114960,1989-04-03 10:15:00,1989-04-10 07:25:00,1,92.46875,92.00812499999999,366,-479.2500000000074,18.625,True
115444,115630,1989-04-18 07:45:00,1989-04-20 09:55:00,1,92.9375,92.5959375,186,-360.1874999999949,18.625,True
115922,116237,1989-04-26 07:35:00,1989-05-01 13:50:00,1,93.53125,92.998125,315,-551.7499999999983,18.625,True
116482,116698,1989-05-05 07:35:00,1989-05-09 12:15:00,1,93.9375,93.2146875,216,-741.4375000000034,18.625,True
116882,117680,1989-05-12 07:35:00,1989-05-26 07:25:00,1,94.15625,95.2875,798,1112.6249999999943,18.625,True
118000,118402,1989-06-02 07:25:00,1989-06-09 07:35:00,1,96.25,97.63875,402,1370.1250000000018,18.625,True
118425,118560,1989-06-09 09:30:00,1989-06-13 07:25:00,1,98.65625,98.1646875,135,-510.18750000000057,18.625,True
119635,120482,1989-06-30 10:20:00,1989-07-18 07:35:00,1,99.15625,99.185625,847,10.750000000001705,18.625,True
121042,121389,1989-07-27 07:35:00,1989-08-02 09:50:00,1,100.1875,101.22749999999999,347,1021.374999999992,18.625,True
121998,122242,1989-08-11 13:55:00,1989-08-17 07:35:00,-1,98.96875,98.9484375,244,1.6875000000028422,18.625,True
122322,123144,1989-08-18 07:35:00,1989-09-01 09:25:00,-1,97.96875,98.285625,822,-335.499999999996,18.625,True
123720,124165,1989-09-13 10:45:00,1989-09-21 07:50:00,1,98.9375,98.4740625,445,-482.0624999999977,18.625,True
124393,124880,1989-09-25 13:30:00,1989-10-04 07:25:00,-1,97.3125,98.09625,487,-802.3749999999977,18.625,True
125044,125544,1989-10-06 07:45:00,1989-10-16 09:25:00,1,99.46875,99.86625,500,378.87499999999375,18.625,True
126986,127602,1989-11-09 09:35:00,1989-11-21 07:35:00,1,100.8125,100.11375,616,-717.375000000004,18.625,True
128562,128958,1989-12-08 07:35:00,1989-12-14 13:55:00,-1,99.96875,100.936875,396,-986.7500000000006,18.625,True
128961,129456,1989-12-15 07:30:00,1989-12-26 08:45:00,1,100.96875,100.2065625,495,-780.812499999996,18.625,True
129499,131518,1989-12-26 12:20:00,1990-01-31 13:55:00,-1,99.9375,96.9284375,2019,2990.437499999999,18.625,True
131840,131946,1990-02-07 07:25:00,1990-02-08 09:35:00,-1,95.96875,96.7390625,106,-788.9375000000028,18.625,True
132506,132717,1990-02-20 09:35:00,1990-02-22 13:50:00,-1,95.78125,96.2971875,211,-534.5625000000068,18.625,True
133278,133935,1990-03-05 13:55:00,1990-03-16 08:40:00,-1,95.34375,95.7290625,657,-403.9374999999977,18.625,True
135582,136642,1990-04-16 12:35:00,1990-05-04 07:35:00,-1,95.34375,93.740625,1060,1584.5000000000057,18.625,True
137093,137500,1990-05-11 11:50:00,1990-05-18 12:25:00,1,95.53125,94.9471875,407,-602.6875000000017,18.625,True
137682,139068,1990-05-23 07:35:00,1990-06-18 09:45:00,1,95.90625,96.463125,1386,538.2500000000051,18.625,True
140410,140470,1990-07-12 08:15:00,1990-07-12 13:15:00,-1,95.84375,96.58125,60,-756.1249999999972,18.625,True
140989,141040,1990-07-23 09:50:00,1990-07-24 07:25:00,1,97.21875,96.40125,51,-836.1249999999955,18.625,True
141361,141600,1990-07-30 07:30:00,1990-08-02 07:25:00,1,97.375,97.1746875,239,-218.93749999999545,18.625,True
141810,142066,1990-08-06 11:35:00,1990-08-09 12:55:00,-1,95.625,95.44500000000001,256,161.3749999999926,18.625,True
142582,142960,1990-08-20 09:15:00,1990-08-27 07:25:00,-1,94.5,93.9615625,378,519.8125000000006,18.625,True
144451,144797,1990-09-21 11:40:00,1990-09-27 13:50:00,-1,93.65625,93.93,346,-292.3750000000068,18.625,True
144891,145367,1990-10-01 08:20:00,1990-10-09 08:00:00,1,94.875,94.8853125,476,-8.312500000002274,18.625,True
146000,146563,1990-10-19 07:25:00,1990-10-30 07:40:00,1,95.84375,95.225625,563,-636.7500000000063,18.625,True
146724,149153,1990-11-01 07:45:00,1990-12-14 10:10:00,1,96.1875,99.12375,2429,2917.625000000001,18.625,True
150478,150562,1991-01-09 13:55:00,1991-01-11 07:35:00,-1,97.6875,98.5696875,84,-900.8125000000006,18.625,True
150640,150880,1991-01-14 07:25:00,1991-01-17 07:25:00,-1,97.59375,98.53812500000001,240,-963.000000000008,18.625,True
151762,152880,1991-02-01 07:35:00,1991-02-22 07:25:00,1,99.78125,100.0828125,1118,282.93750000000284,18.625,True
153148,154000,1991-02-27 09:45:00,1991-03-14 07:25:00,-1,99.34375,98.8853125,852,439.8125000000023,18.625,True
154232,154561,1991-03-18 13:25:00,1991-03-25 07:30:00,-1,97.90625,98.0646875,329,-177.06250000000512,18.625,True
155126,155513,1991-04-04 07:55:00,1991-04-10 13:30:00,1,98.96875,98.5359375,387,-451.43749999999716,18.625,True
155680,156009,1991-04-15 07:25:00,1991-04-19 08:10:00,1,99.53125,98.814375,329,-735.5000000000017,18.625,True
156800,157041,1991-05-03 07:25:00,1991-05-08 07:30:00,1,99.8125,98.87625,241,-954.8750000000011,18.625,True
157388,157854,1991-05-14 09:45:00,1991-05-22 08:35:00,-1,98.28125,99.0746875,466,-812.062499999996,18.625,True
158311,158400,1991-05-30 13:20:00,1991-06-03 07:25:00,1,99.375,98.4121875,89,-981.4374999999983,18.625,True
158406,159163,1991-06-03 07:55:00,1991-06-14 11:00:00,-1,98.09375,96.9915625,757,1083.5624999999995,18.625,True
160642,162766,1991-07-12 07:35:00,1991-08-19 11:15:00,1,97.65625,100.485,2124,2810.1249999999995,18.625,True
164160,165677,1991-09-13 07:25:00,1991-10-09 13:50:00,1,101.5,102.1865625,1517,667.9374999999937,18.625,True
166310,166722,1991-10-21 13:15:00,1991-10-29 07:35:00,-1,101.65625,102.1678125,412,-530.1874999999966,18.625,True
166921,167200,1991-10-31 10:50:00,1991-11-06 07:25:00,1,103.15625,102.34125,279,-833.6249999999977,18.625,True
167360,167604,1991-11-08 07:25:00,1991-11-13 07:45:00,1,103.375,102.650625,244,-742.9999999999949,18.625,True
167682,168402,1991-11-14 07:35:00,1991-11-27 07:35:00,1,103.6875,102.83624999999999,720,-869.8750000000074,18.625,True
168760,168883,1991-12-04 10:45:00,1991-12-06 07:40:00,1,103.875,104.4140625,123,520.4375,18.625,True
169685,170299,1991-12-20 07:50:00,1992-01-02 12:20:00,1,105.46875,106.4559375,614,968.5625000000045,18.625,True
170929,170998,1992-01-14 11:30:00,1992-01-15 10:35:00,-1,103.9375,104.7875,69,-868.6249999999943,18.625,True
171555,171760,1992-01-24 10:20:00,1992-01-29 07:25:00,-1,103.75,104.724375,205,-992.9999999999949,18.625,True
171839,172164,1992-01-29 14:00:00,1992-02-05 07:45:00,-1,103.6875,104.03,325,-361.12500000000114,18.625,True
172655,172846,1992-02-13 08:40:00,1992-02-18 11:15:00,-1,103.0,103.33562500000001,191,-354.2500000000074,18.625,True
173576,173907,1992-03-02 12:05:00,1992-03-06 13:00:00,-1,102.3125,101.820625,331,473.2499999999932,18.625,True
174260,174560,1992-03-13 09:05:00,1992-03-19 07:25:00,-1,100.8125,101.189375,300,-395.4999999999983,18.625,True
175441,176240,1992-04-03 07:30:00,1992-04-20 07:25:00,1,102.53125,102.4340625,799,-115.81250000000398,18.625,True
177522,178080,1992-05-12 07:35:00,1992-05-21 07:25:00,1,103.46875,103.764375,558,277.00000000000114,18.625,True
178592,178883,1992-06-01 10:05:00,1992-06-05 07:40:00,-1,102.0625,103.02,291,-976.124999999996,18.625,True
179520,181920,1992-06-17 07:25:00,1992-07-30 07:25:00,1,103.84375,108.1575,2400,4295.124999999999,18.625,True
182480,182795,1992-08-10 07:25:00,1992-08-13 13:40:00,1,109.25,108.838125,315,-430.4999999999949,18.625,True
183215,183265,1992-08-21 08:40:00,1992-08-21 12:50:00,1,109.9375,109.085625,50,-870.5000000000068,18.625,True
183760,184002,1992-09-01 07:25:00,1992-09-04 07:35:00,-1,107.625,108.511875,242,-905.5000000000034,18.625,True
185476,185522,1992-10-01 10:25:00,1992-10-02 07:35:00,1,109.90625,109.1475,46,-777.3750000000063,18.625,True
185625,185760,1992-10-05 09:30:00,1992-10-07 07:25:00,1,110.25,109.51875,135,-749.8750000000028,18.625,True
186405,186636,1992-10-19 07:50:00,1992-10-21 13:45:00,-1,107.65625,106.93375,231,703.8749999999966,18.625,True
187596,187760,1992-11-06 13:45:00,1992-11-11 07:25:00,-1,105.875,106.4603125,164,-603.9375000000006,18.625,True
188800,189114,1992-12-01 07:25:00,1992-12-04 13:35:00,-1,105.40625,105.70281250000001,314,-315.1875000000074,18.625,True
189948,190874,1992-12-21 09:45:00,1993-01-07 13:35:00,1,106.96875,106.64156249999999,926,-345.81250000000796,18.625,True
191259,192795,1993-01-14 12:20:00,1993-02-10 13:40:00,1,107.71875,109.580625,1536,1843.2499999999977,18.625,True
193120,193680,1993-02-18 07:25:00,1993-03-01 07:25:00,1,110.6875,112.05562499999999,560,1349.499999999992,18.625,True
193939,194002,1993-03-04 09:00:00,1993-03-05 07:35:00,1,113.1875,112.2721875,63,-933.9374999999989,18.625,True
194082,194145,1993-03-08 07:35:00,1993-03-08 12:50:00,1,113.40625,112.365,63,-1059.875000000005,18.625,True
194519,194636,1993-03-15 10:40:00,1993-03-16 13:45:00,-1,110.125,110.8475,117,-741.1249999999966,18.625,True
195967,196880,1993-04-08 11:20:00,1993-04-27 07:25:00,1,112.125,112.2721875,913,128.56250000000114,18.625,True
198105,198640,1993-05-18 09:30:00,1993-05-27 07:25:00,-1,111.8125,112.3309375,535,-537.0625000000045,18.625,True
198880,199442,1993-06-02 07:25:00,1993-06-11 07:35:00,-1,111.21875,111.73125,562,-531.1250000000028,18.625,True
200032,201651,1993-06-22 10:05:00,1993-07-21 11:40:00,1,112.53125,113.2621875,1619,712.312499999996,18.625,True
201743,202082,1993-07-22 12:40:00,1993-07-29 07:35:00,-1,112.75,113.12,339,-388.62500000000455,18.625,True
203040,203922,1993-08-16 07:25:00,1993-08-31 07:35:00,1,113.875,114.778125,882,884.5000000000028,18.625,True
204250,204478,1993-09-07 08:15:00,1993-09-09 13:55:00,1,115.9375,115.21124999999999,228,-744.8750000000074,18.625,True
206086,206647,1993-10-08 07:55:00,1993-10-19 08:00:00,1,116.3125,115.95375,561,-377.37500000000057,18.625,True
206981,207842,1993-10-25 09:10:00,1993-11-09 07:35:00,-1,115.09375,114.0984375,861,976.6874999999972,18.625,True
208522,208880,1993-11-19 10:55:00,1993-11-29 07:25:00,-1,112.96875,113.8775,358,-927.3749999999977,18.625,True
208960,209358,1993-11-30 07:25:00,1993-12-06 13:55:00,-1,112.75,113.1515625,398,-420.18749999999716,18.625,True
210809,211123,1994-01-03 08:10:00,1994-01-07 07:40:00,-1,112.25,113.056875,314,-825.5000000000051,18.625,True
211147,211531,1994-01-07 09:40:00,1994-01-14 08:20:00,1,113.53125,113.47875,384,-71.12499999999488,18.625,True
212328,212581,1994-01-28 08:05:00,1994-02-02 09:10:00,1,114.625,113.66437499999999,253,-979.2500000000074,18.625,True
212756,213445,1994-02-04 10:25:00,1994-02-17 07:50:00,-1,113.0625,113.056875,689,-13.000000000005116,18.625,True
213503,214980,1994-02-17 12:40:00,1994-03-17 09:05:00,-1,111.9375,109.08,1477,2838.875000000002,18.625,True
215062,215279,1994-03-18 09:15:00,1994-03-22 14:00:00,-1,108.0,108.70125,217,-719.8750000000017,18.625,True
215403,215956,1994-03-24 11:00:00,1994-04-05 10:25:00,-1,107.625,104.976875,553,2629.499999999993,18.625,True
217200,217249,1994-04-28 07:25:00,1994-04-28 11:30:00,1,106.75,105.8990625,49,-869.5625000000006,18.625,True
217685,217894,1994-05-06 07:50:00,1994-05-10 11:55:00,-1,104.09375,103.588125,209,486.9999999999949,18.625,True
220756,221442,1994-06-30 10:25:00,1994-07-14 07:35:00,-1,103.40625,103.1778125,686,209.8124999999983,18.625,True
221759,221841,1994-07-19 14:00:00,1994-07-21 07:30:00,1,104.96875,103.9809375,82,-1006.437500000004,18.625,True
222350,222722,1994-07-29 09:55:00,1994-08-05 07:35:00,1,105.03125,104.5996875,372,-450.1874999999983,18.625,True
224642,224993,1994-09-09 07:35:00,1994-09-15 10:10:00,-1,103.34375,103.1778125,351,147.3124999999983,18.625,True
225070,226303,1994-09-16 09:55:00,1994-10-07 12:40:00,-1,102.15625,101.12625,1233,1011.3750000000011,18.625,True
226562,226642,1994-10-13 07:35:00,1994-10-14 07:35:00,1,102.21875,101.2584375,80,-978.9375000000006,18.625,True
227200,228162,1994-10-25 07:25:00,1994-11-10 07:35:00,-1,100.125,100.053125,962,53.250000000005684,18.625,True
228895,229120,1994-11-23 08:40:00,1994-11-29 07:25:00,1,100.75,99.9590625,225,-809.5624999999983,18.625,True
229143,229382,1994-11-29 09:20:00,1994-12-02 09:15:00,-1,99.0625,99.61125,239,-567.3749999999983,18.625,True
231203,231443,1995-01-06 07:40:00,1995-01-11 07:40:00,-1,99.34375,100.17937500000001,240,-854.2500000000074,18.625,True
231605,231961,1995-01-13 07:50:00,1995-01-20 10:50:00,1,100.625,100.175625,356,-468.0000000000034,18.625,True
232322,233125,1995-01-27 07:35:00,1995-02-10 07:50:00,1,101.1875,101.7534375,803,547.312500000004,18.625,True
233374,233842,1995-02-15 08:35:00,1995-02-24 07:35:00,1,102.78125,103.33125,468,531.3749999999972,18.625,True
234079,234210,1995-02-28 14:00:00,1995-03-02 11:35:00,1,104.375,103.3621875,131,-1031.4374999999955,18.625,True
234802,235200,1995-03-14 07:35:00,1995-03-21 07:25:00,1,104.40625,104.2284375,398,-196.4375000000017,18.625,True
236241,236341,1995-04-07 07:30:00,1995-04-10 09:10:00,1,105.28125,104.38312499999999,100,-916.7500000000074,18.625,True
236603,237389,1995-04-13 11:00:00,1995-04-28 09:50:00,1,105.4375,104.9090625,786,-547.0624999999955,18.625,True
237628,238063,1995-05-03 09:45:00,1995-05-10 12:40:00,1,105.96875,108.18843749999999,435,2201.062499999992,18.625,True
238805,239316,1995-05-24 07:50:00,1995-06-02 10:25:00,1,109.28125,111.6225,511,2322.6250000000023,18.625,True
241199,241202,1995-07-06 14:00:00,1995-07-07 07:35:00,1,111.46875,110.818125,3,-669.2500000000051,18.625,True
241875,242658,1995-07-19 10:20:00,1995-08-02 08:55:00,-1,109.4375,109.1115625,783,307.3124999999949,18.625,True
242803,242960,1995-08-04 07:40:00,1995-08-08 07:25:00,-1,108.03125,108.95375,157,-941.1249999999994,18.625,True
243246,243514,1995-08-11 11:15:00,1995-08-16 13:35:00,-1,107.875,108.2909375,268,-434.5624999999983,18.625,True
244075,244402,1995-08-25 13:40:00,1995-09-01 07:35:00,1,109.25,108.8071875,327,-461.4375000000023,18.625,True
244425,245498,1995-09-01 09:30:00,1995-09-21 12:15:00,1,109.90625,109.73531249999999,1073,-189.56250000000796,18.625,True
246241,247120,1995-10-05 07:30:00,1995-10-23 07:25:00,1,110.84375,110.8490625,879,-13.312499999997726,18.625,True
247704,248322,1995-11-01 09:25:00,1995-11-13 07:35:00,1,111.96875,111.4678125,618,-519.5625000000063,18.625,True
249213,249924,1995-11-29 08:30:00,1995-12-12 07:45:00,1,112.59375,113.23125,711,618.8750000000028,18.625,True
250880,251218,1995-12-29 07:25:00,1996-01-05 08:55:00,1,114.375,113.85,338,-543.6250000000057,18.625,True
251850,252080,1996-01-18 08:15:00,1996-01-23 07:25:00,1,115.0,114.159375,230,-859.2500000000028,18.625,True
252722,252803,1996-02-02 07:35:00,1996-02-05 07:40:00,1,115.3125,114.159375,81,-1171.7500000000027,18.625,True
253291,253520,1996-02-13 08:20:00,1996-02-16 07:25:00,1,115.3125,114.283125,229,-1048.0000000000018,18.625,True
253600,253840,1996-02-20 07:25:00,1996-02-23 07:25:00,-1,113.21875,113.24625,240,-46.12500000000341,18.625,True
253937,254240,1996-02-26 08:50:00,1996-03-01 07:25:00,-1,112.125,111.3209375,303,785.4375000000006,18.625,True
254642,254668,1996-03-08 07:35:00,1996-03-08 09:45:00,-1,110.21875,109.4271875,26,772.9374999999977,18.625,True
254720,254763,1996-03-11 07:25:00,1996-03-11 11:00:00,-1,108.34375,108.95375,43,-628.6249999999994,18.625,True
256240,256579,1996-04-08 07:25:00,1996-04-12 09:00:00,-1,108.03125,107.28093750000001,339,731.6874999999926,18.625,True
257760,258164,1996-05-03 07:25:00,1996-05-10 07:45:00,-1,106.21875,106.93375,404,-733.6250000000034,18.625,True
258884,259199,1996-05-23 07:45:00,1996-05-29 14:00:00,1,107.96875,106.92,315,-1067.3749999999982,18.625,True
259344,259607,1996-05-31 12:45:00,1996-06-06 08:00:00,-1,105.875,106.870625,263,-1014.250000000004,18.625,True
259682,260237,1996-06-07 07:35:00,1996-06-17 13:50:00,-1,105.8125,105.8921875,555,-98.31250000000568,18.625,True
260886,261202,1996-06-28 07:55:00,1996-07-05 07:35:00,1,107.0625,106.610625,316,-470.50000000000114,18.625,True
262740,263531,1996-08-01 09:05:00,1996-08-15 08:20:00,1,107.65625,108.3740625,791,699.1874999999937,18.625,True
264312,264750,1996-08-28 13:25:00,1996-09-06 09:55:00,-1,107.09375,105.67125,438,1403.8749999999995,18.625,True
265794,266681,1996-09-25 10:15:00,1996-10-10 10:50:00,1,107.25,107.91,887,641.3749999999966,18.625,True
267620,269632,1996-10-29 09:05:00,1996-12-05 10:05:00,1,109.0,110.6634375,2012,1644.8125000000005,18.625,True
269680,269785,1996-12-06 07:25:00,1996-12-09 09:30:00,-1,109.9375,110.595,105,-676.1249999999989,18.625,True
269968,270487,1996-12-11 11:25:00,1996-12-20 08:00:00,-1,109.5,109.9321875,519,-450.8124999999977,18.625,True
271060,271841,1997-01-02 09:05:00,1997-01-16 07:30:00,-1,108.84375,108.70125,781,123.8749999999983,18.625,True
272389,272675,1997-01-27 13:10:00,1997-01-31 10:20:00,-1,107.625,108.638125,286,-1031.7500000000023,18.625,True
272694,273853,1997-01-31 11:55:00,1997-02-24 08:30:00,1,108.84375,109.4259375,1159,563.5625000000034,18.625,True
274150,274619,1997-02-27 13:15:00,1997-03-07 12:20:00,-1,108.25,107.69125,469,540.1250000000034,18.625,True
274945,276842,1997-03-13 12:50:00,1997-04-17 10:55:00,-1,106.625,106.113125,1897,493.2500000000034,18.625,True
277442,278000,1997-04-29 07:35:00,1997-05-08 07:25:00,1,106.1875,106.6725,558,466.37499999999943,18.625,True
279602,280914,1997-06-06 07:35:00,1997-06-30 10:15:00,1,107.6875,107.6934375,1312,-12.687499999998295,18.625,True
281122,282763,1997-07-03 07:35:00,1997-08-01 11:00:00,1,108.78125,110.01375,1641,1213.8750000000018,18.625,True
283152,283592,1997-08-08 10:05:00,1997-08-15 13:25:00,-1,109.0,109.4903125,440,-508.9375000000017,18.625,True
284344,284642,1997-08-29 09:25:00,1997-09-05 07:35:00,-1,108.40625,109.4271875,298,-1039.5625000000023,18.625,True
284963,285202,1997-09-11 07:40:00,1997-09-16 07:35:00,-1,108.34375,109.395625,239,-1070.4999999999955,18.625,True
285206,286311,1997-09-16 07:55:00,1997-10-03 13:20:00,1,109.625,110.7871875,1105,1143.5625000000018,18.625,True
287022,287392,1997-10-17 12:35:00,1997-10-24 10:05:00,-1,109.5625,110.6265625,370,-1082.6875000000057,18.625,True
287520,287546,1997-10-28 07:25:00,1997-10-28 09:35:00,1,111.90625,111.1275,26,-797.3750000000023,18.625,True
289602,289641,1997-12-05 07:35:00,1997-12-05 10:50:00,-1,111.09375,111.036875,39,38.250000000005116,18.625,True
289928,290910,1997-12-11 08:05:00,1997-12-30 09:55:00,1,112.0,111.560625,982,-457.9999999999983,18.625,True
291065,291680,1998-01-02 09:30:00,1998-01-14 07:25:00,1,112.6875,114.0975,615,1391.3749999999966,18.625,True
293451,293864,1998-02-17 08:20:00,1998-02-24 09:25:00,1,113.90625,112.86,413,-1064.8750000000005,18.625,True
293868,294636,1998-02-24 09:45:00,1998-03-09 13:45:00,-1,112.4375,112.425625,768,-6.749999999996589,18.625,True
296081,296396,1998-04-03 07:30:00,1998-04-08 13:45:00,1,113.375,112.9528125,315,-440.8125000000068,18.625,True
297280,297607,1998-04-27 07:25:00,1998-05-01 08:00:00,-1,112.0,112.4571875,327,-475.8125000000034,18.625,True
298647,300167,1998-05-20 08:00:00,1998-06-17 08:00:00,1,112.75,113.23125,1520,462.62500000000284,18.625,True
302559,302854,1998-07-29 14:00:00,1998-08-04 11:55:00,-1,113.4375,114.21875,295,-799.875,18.625,True
302854,305027,1998-08-04 11:55:00,1998-09-11 13:00:00,1,114.21875,118.738125,2173,4500.749999999996,18.625,True
305440,305520,1998-09-21 07:25:00,1998-09-22 07:25:00,1,119.9375,119.41875,80,-537.3749999999972,18.625,True
