entry_bar,exit_bar,entry_time,exit_time,direction,entry_price,exit_price,duration_bars,pnl,slippage,is_oos
81362,83881,1983-11-22 08:03:00,1983-12-02 08:02:00,1,80.53125,80.06625,2519,-483.6250000000034,18.625,True
84110,89278,1983-12-02 11:51:00,1983-12-22 13:59:00,-1,79.21875,79.221875,5168,-21.749999999997158,18.625,True
92075,100471,1984-01-05 12:36:00,1984-02-08 08:32:00,1,79.46875,79.9375,8396,450.125,18.625,True
100471,108902,1984-02-08 08:32:00,1984-03-13 11:03:00,-1,79.9375,77.29656250000001,8431,2622.3124999999927,18.625,True
109261,109800,1984-03-14 11:02:00,1984-03-16 08:01:00,-1,76.53125,77.2334375,539,-720.8124999999937,18.625,True
110160,113050,1984-03-19 08:01:00,1984-03-29 08:11:00,-1,76.46875,76.50750000000001,2890,-57.37500000000739,18.625,True
114306,115219,1984-04-03 11:07:00,1984-04-06 08:20:00,-1,75.75,76.2865625,913,-555.1875000000023,18.625,True
116641,117360,1984-04-12 08:02:00,1984-04-16 08:01:00,1,76.65625,76.044375,719,-630.4999999999977,18.625,True
118212,119902,1984-04-18 10:13:00,1984-04-26 08:23:00,-1,75.53125,75.75,1690,-237.375,18.625,True
120601,124775,1984-04-30 08:02:00,1984-05-15 11:36:00,-1,75.0,72.6884375,4174,2292.9374999999936,18.625,True
127204,128521,1984-05-24 10:05:00,1984-05-31 08:02:00,-1,71.96875,70.4790625,1317,1471.0625000000023,18.625,True
132481,132927,1984-06-15 08:02:00,1984-06-18 09:28:00,1,73.46875,73.1053125,446,-382.0625000000034,18.625,True
135773,137160,1984-06-28 08:54:00,1984-07-05 08:01:00,-1,71.25,71.6784375,1387,-447.06250000000114,18.625,True
139321,140041,1984-07-13 08:02:00,1984-07-17 08:02:00,1,73.59375,73.321875,720,-290.4999999999943,18.625,True
141121,141419,1984-07-20 08:02:00,1984-07-20 13:00:00,1,74.0625,73.3528125,298,-728.3125000000011,18.625,True
141840,143328,1984-07-24 08:01:00,1984-07-30 08:49:00,1,74.09375,74.806875,1488,694.5000000000051,18.625,True
144016,145141,1984-08-01 08:17:00,1984-08-06 09:02:00,1,75.5625,76.0134375,1125,432.3124999999949,18.625,True
146520,146880,1984-08-10 08:01:00,1984-08-13 08:01:00,1,76.78125,76.0134375,360,-786.4375000000051,18.625,True
151542,153249,1984-08-29 13:43:00,1984-09-06 12:10:00,-1,75.375,75.0871875,1707,269.18750000000114,18.625,True
154106,155520,1984-09-11 08:27:00,1984-09-17 08:01:00,1,76.59375,77.1271875,1414,514.8125000000051,18.625,True
156451,156963,1984-09-19 11:32:00,1984-09-21 08:04:00,1,77.90625,77.2509375,512,-673.9374999999937,18.625,True
163800,165920,1984-10-18 08:01:00,1984-10-25 13:21:00,1,77.84375,79.261875,2120,1399.5000000000034,18.625,True
167044,169061,1984-10-31 08:05:00,1984-11-07 11:42:00,1,80.0625,80.06625,2017,-14.87500000000341,18.625,True
172655,174130,1984-11-21 11:36:00,1984-11-28 12:11:00,1,80.875,81.613125,1475,719.4999999999966,18.625,True
187205,188949,1985-01-22 08:06:00,1985-01-28 13:10:00,1,81.15625,82.17,1744,995.1250000000017,18.625,True
194727,195843,1985-02-20 13:28:00,1985-02-26 08:04:00,-1,80.59375,79.79,1116,785.1249999999937,18.625,True
196483,197309,1985-02-27 12:44:00,1985-03-04 08:30:00,-1,79.0,78.338125,826,643.2499999999949,18.625,True
198360,198721,1985-03-07 08:01:00,1985-03-08 08:02:00,-1,77.5625,78.1171875,361,-573.3125,18.625,True
201249,201600,1985-03-19 08:10:00,1985-03-20 08:01:00,-1,77.34375,78.1171875,351,-792.0625,18.625,True
203287,205587,1985-03-26 12:08:00,1985-04-04 08:28:00,1,78.8125,78.82875,2300,-2.3750000000005684,18.625,True
206640,210143,1985-04-10 08:01:00,1985-04-23 12:24:00,1,79.625,81.4275,3503,1783.874999999995,18.625,True
212893,213919,1985-05-03 10:14:00,1985-05-08 09:20:00,1,82.25,81.7059375,1026,-562.6874999999955,18.625,True
214560,217801,1985-05-10 08:01:00,1985-05-23 08:02:00,1,82.53125,84.7378125,3241,2187.937500000004,18.625,True
218521,220742,1985-05-28 08:02:00,1985-06-05 09:03:00,1,85.59375,87.7696875,2221,2157.3125000000036,18.625,True
225012,226629,1985-06-21 08:13:00,1985-06-27 11:10:00,-1,85.59375,85.2503125,1617,324.8124999999932,18.625,True
233261,234925,1985-07-24 13:42:00,1985-07-31 11:26:00,-1,84.71875,84.4928125,1664,207.31250000000057,18.625,True
238694,239047,1985-08-15 08:15:00,1985-08-16 08:08:00,1,86.125,85.3875,353,-756.1249999999972,18.625,True
239315,241200,1985-08-16 12:36:00,1985-08-26 08:01:00,1,86.25,86.8725,1885,603.8750000000023,18.625,True
244081,245915,1985-09-06 08:02:00,1985-09-13 08:36:00,-1,85.09375,84.9978125,1834,77.31250000000512,18.625,True
250781,251444,1985-10-02 11:42:00,1985-10-04 10:45:00,1,86.1875,85.4184375,663,-787.687500000004,18.625,True
254532,257041,1985-10-17 08:13:00,1985-10-28 08:02:00,1,86.28125,86.3465625,2509,46.68750000000455,18.625,True
257672,258480,1985-10-29 12:33:00,1985-11-01 08:01:00,1,87.21875,87.4603125,808,222.93750000000057,18.625,True
259248,262080,1985-11-05 08:49:00,1985-11-15 08:01:00,1,88.34375,88.6359375,2832,273.56249999999716,18.625,True
262672,264237,1985-11-18 11:53:00,1985-11-22 13:58:00,1,89.53125,89.5640625,1565,14.187500000005684,18.625,True
267841,270378,1985-12-10 08:02:00,1985-12-19 08:19:00,1,90.46875,91.7915625,2537,1304.1874999999977,18.625,True
270891,273600,1985-12-20 10:52:00,1986-01-03 08:01:00,1,92.71875,92.4103125,2709,-327.0624999999966,18.625,True
274620,274930,1986-01-07 13:01:00,1986-01-08 12:11:00,1,93.34375,92.68875,310,-673.6250000000011,18.625,True
275064,276482,1986-01-09 08:25:00,1986-01-15 08:03:00,-1,91.125,90.9,1418,206.37499999999432,18.625,True
281495,282370,1986-02-03 13:36:00,1986-02-06 10:11:00,1,93.375,93.1528125,875,-240.81250000000398,18.625,True
284040,287695,1986-02-13 08:01:00,1986-02-28 08:56:00,1,94.09375,99.0928125,3655,4980.437499999994,18.625,True
288363,288721,1986-03-04 08:04:00,1986-03-05 08:02:00,1,100.09375,99.4021875,358,-710.1875000000034,18.625,True
289929,290880,1986-03-10 10:10:00,1986-03-13 08:01:00,1,100.40625,100.1446875,951,-280.1874999999966,18.625,True
294215,295362,1986-03-26 09:36:00,1986-04-01 10:43:00,1,101.15625,103.145625,1147,1970.7499999999955,18.625,True
299161,299558,1986-04-16 08:02:00,1986-04-17 08:39:00,1,104.1875,104.1975,397,-8.624999999994884,18.625,True
300994,301095,1986-04-23 08:35:00,1986-04-23 10:16:00,-1,101.28125,102.2940625,101,-1031.4374999999955,18.625,True
301375,302399,1986-04-24 08:56:00,1986-04-28 14:00:00,-1,101.28125,101.568125,1024,-305.4999999999949,18.625,True
305305,305426,1986-05-09 08:26:00,1986-05-09 10:27:00,-1,100.5625,100.936875,121,-393.00000000000057,18.625,True
305730,306143,1986-05-12 09:31:00,1986-05-13 10:24:00,-1,99.9375,100.2425,413,-323.6250000000068,18.625,True
307016,307926,1986-05-15 12:57:00,1986-05-20 10:07:00,-1,99.25,98.34875,910,882.6250000000045,18.625,True
310300,310518,1986-05-29 13:41:00,1986-05-30 11:19:00,-1,97.375,97.654375,218,-298.0000000000017,18.625,True
310676,311312,1986-05-30 13:57:00,1986-06-03 12:33:00,-1,96.6875,96.013125,636,655.7499999999977,18.625,True
311525,311535,1986-06-04 10:06:00,1986-06-04 10:16:00,-1,95.0625,95.5396875,10,-495.81249999999943,18.625,True
314649,315366,1986-06-17 08:10:00,1986-06-19 08:07:00,1,100.375,99.433125,717,-960.499999999996,18.625,True
316428,317160,1986-06-23 13:49:00,1986-06-26 08:01:00,1,100.4375,100.485,732,28.87499999999943,18.625,True
318240,319682,1986-07-01 08:01:00,1986-07-08 08:03:00,1,101.5,101.041875,1442,-476.74999999999545,18.625,True
321482,322271,1986-07-15 08:03:00,1986-07-17 09:12:00,1,102.0625,101.84625,789,-234.87500000000227,18.625,True
325031,325300,1986-07-28 13:12:00,1986-07-29 11:41:00,-1,100.53125,101.0,269,-487.375,18.625,True
328334,331562,1986-08-11 08:15:00,1986-08-22 08:03:00,1,102.875,103.9809375,3228,1087.312499999996,18.625,True
333361,333720,1986-08-29 08:02:00,1986-09-02 08:01:00,1,105.03125,104.1046875,359,-945.1875000000028,18.625,True
334808,336600,1986-09-05 08:09:00,1986-09-12 08:01:00,-1,101.78125,101.0,1792,762.625,18.625,True
336676,336772,1986-09-12 09:17:00,1986-09-12 10:53:00,-1,100.0,100.2425,96,-261.1250000000068,18.625,True
342000,344164,1986-10-03 08:01:00,1986-10-13 08:05:00,1,101.9375,101.908125,2164,-48.000000000001705,18.625,True
348840,351001,1986-10-30 08:01:00,1986-11-07 08:02:00,1,102.9375,102.6196875,2161,-336.4375000000023,18.625,True
353922,356760,1986-11-19 08:43:00,1986-12-02 08:01:00,1,103.65625,103.455,2838,-219.8750000000017,18.625,True
357782,358188,1986-12-04 13:03:00,1986-12-05 13:49:00,1,104.5,103.4859375,406,-1032.6874999999943,18.625,True
365038,370145,1987-01-05 13:59:00,1987-01-26 09:06:00,1,104.5,104.07375,5107,-444.874999999996,18.625,True
371880,375139,1987-02-02 08:01:00,1987-02-13 08:20:00,-1,103.96875,103.9353125,3259,14.812500000005116,18.625,True
377282,379403,1987-02-24 08:03:00,1987-03-03 13:24:00,1,104.625,103.8571875,2121,-786.4375000000051,18.625,True
385815,389903,1987-03-27 12:16:00,1987-04-14 08:24:00,-1,103.5,96.96000000000001,4088,6521.374999999992,18.625,True
392527,392981,1987-04-24 10:08:00,1987-04-27 11:42:00,-1,96.0,96.013125,454,-31.750000000002274,18.625,True
397801,398502,1987-05-15 08:02:00,1987-05-18 13:43:00,-1,95.0625,94.624375,701,419.49999999999943,18.625,True
398879,399651,1987-05-19 14:00:00,1987-05-22 08:52:00,-1,93.6875,94.30875,772,-639.8750000000034,18.625,True
404862,407523,1987-06-12 11:43:00,1987-06-24 08:04:00,1,96.625,96.7725,2661,128.87499999999375,18.625,True
414351,418203,1987-07-21 13:52:00,1987-08-05 12:04:00,-1,95.9375,94.8453125,3852,1073.5624999999943,18.625,True
420794,421307,1987-08-14 13:15:00,1987-08-18 09:48:00,1,96.0,95.10187499999999,513,-916.7500000000074,18.625,True
423809,425889,1987-08-27 09:30:00,1987-09-04 08:10:00,-1,93.90625,91.3103125,2080,2577.312500000005,18.625,True
425941,426829,1987-09-04 09:02:00,1987-09-09 11:50:00,-1,90.40625,89.8584375,888,529.1875000000063,18.625,True
432003,432966,1987-09-30 08:04:00,1987-10-02 12:07:00,-1,88.96875,88.9746875,963,-24.562500000001705,18.625,True
434365,435257,1987-10-08 11:26:00,1987-10-13 08:18:00,-1,88.09375,87.6175,892,457.6249999999932,18.625,True
435679,436080,1987-10-14 09:20:00,1987-10-15 10:01:00,-1,86.75,85.72375,401,1007.6250000000045,18.625,True
437400,437448,1987-10-21 08:01:00,1987-10-21 08:49:00,1,90.09375,90.523125,48,410.7499999999932,18.625,True
437514,437516,1987-10-21 09:55:00,1987-10-21 09:57:00,1,91.4375,90.5540625,2,-902.0624999999994,18.625,True
437563,437816,1987-10-21 10:44:00,1987-10-22 08:57:00,1,91.46875,93.06,253,1572.6250000000023,18.625,True
438120,438168,1987-10-23 08:01:00,1987-10-23 08:49:00,1,94.0,93.8953125,48,-123.31249999999716,18.625,True
441512,441729,1987-11-05 10:33:00,1987-11-06 08:10:00,1,94.84375,94.0809375,217,-781.4374999999955,18.625,True
447078,447402,1987-11-27 13:19:00,1987-11-30 12:43:00,-1,92.46875,93.1725,324,-722.3749999999994,18.625,True
447480,448601,1987-12-01 08:01:00,1987-12-04 08:42:00,-1,92.25,92.983125,1121,-751.7500000000011,18.625,True
449174,451174,1987-12-07 12:15:00,1987-12-15 09:35:00,-1,92.0625,91.49968750000001,2000,544.1874999999926,18.625,True
453275,453960,1987-12-23 08:36:00,1987-12-28 08:01:00,1,93.625,93.1528125,685,-490.812500000004,18.625,True
454934,456480,1987-12-30 12:15:00,1988-01-07 08:01:00,1,94.09375,93.7715625,1546,-340.8124999999983,18.625,True
458640,463783,1988-01-15 08:01:00,1988-02-04 09:44:00,1,94.71875,97.63875,5143,2901.375000000002,18.625,True
464040,465876,1988-02-05 08:01:00,1988-02-12 08:37:00,1,98.625,97.9171875,1836,-726.4375000000028,18.625,True
471004,479206,1988-03-04 10:05:00,1988-04-07 08:47:00,-1,96.9375,95.381875,8202,1537.0000000000064,18.625,True
481320,493034,1988-04-15 08:01:00,1988-06-01 11:15:00,-1,94.4375,92.3834375,11714,2035.4375000000005,18.625,True
495609,496800,1988-06-10 12:10:00,1988-06-16 08:01:00,1,93.21875,93.8953125,1191,657.9375000000028,18.625,True
503602,508320,1988-07-13 13:23:00,1988-08-02 08:01:00,-1,92.1875,92.92,4718,-751.1250000000017,18.625,True
508637,509761,1988-08-02 13:18:00,1988-08-08 08:02:00,1,93.21875,92.5340625,1124,-703.3124999999955,18.625,True
510335,512282,1988-08-09 11:36:00,1988-08-17 08:03:00,-1,92.0,91.468125,1947,513.2499999999994,18.625,True
516604,519845,1988-09-02 08:05:00,1988-09-16 08:06:00,1,92.71875,93.616875,3241,879.4999999999932,18.625,True
524694,526406,1988-10-05 10:55:00,1988-10-12 09:27:00,1,94.5625,94.606875,1712,25.750000000002274,18.625,True
530690,532440,1988-10-28 08:51:00,1988-11-04 08:01:00,1,95.5625,94.978125,1750,-602.9999999999943,18.625,True
533150,539487,1988-11-07 13:11:00,1988-11-30 12:08:00,-1,94.15625,93.361875,6337,775.7500000000023,18.625,True
541218,541640,1988-12-07 07:39:00,1988-12-08 08:01:00,1,94.1875,93.369375,422,-836.7499999999949,18.625,True
543203,544810,1988-12-14 07:24:00,1988-12-20 07:31:00,-1,92.4375,93.07781250000001,1607,-658.9375000000074,18.625,True
548008,551149,1989-01-03 07:29:00,1989-01-12 13:10:00,-1,92.15625,92.8253125,3141,-687.6874999999955,18.625,True
551533,554843,1989-01-13 12:54:00,1989-01-26 08:04:00,1,93.53125,93.43125,3310,-118.62499999999432,18.625,True
559081,564000,1989-02-09 12:02:00,1989-03-01 07:21:00,-1,93.25,92.0046875,4919,1226.6874999999973,18.625,True
568814,570575,1989-03-17 07:35:00,1989-03-23 10:16:00,-1,91.09375,91.3103125,1761,-235.18749999999488,18.625,True
572907,574800,1989-04-03 09:08:00,1989-04-10 07:21:00,1,92.34375,92.00812499999999,1893,-354.2500000000074,18.625,True
577223,578153,1989-04-18 07:44:00,1989-04-20 09:54:00,1,92.9375,92.5959375,930,-360.1874999999949,18.625,True
579611,581187,1989-04-26 07:32:00,1989-05-01 13:48:00,1,93.53125,92.998125,1576,-551.7499999999983,18.625,True
582410,583491,1989-05-05 07:31:00,1989-05-09 12:12:00,1,93.9375,93.2146875,1081,-741.4375000000034,18.625,True
584412,588400,1989-05-12 07:33:00,1989-05-26 07:21:00,1,94.15625,95.2875,3988,1112.6249999999943,18.625,True
590001,592010,1989-06-02 07:22:00,1989-06-09 07:31:00,1,96.25,97.63875,2009,1370.1250000000018,18.625,True
592126,592804,1989-06-09 09:27:00,1989-06-13 07:25:00,1,98.65625,98.1646875,678,-510.18750000000057,18.625,True
598179,602410,1989-06-30 10:20:00,1989-07-18 07:31:00,1,99.15625,99.185625,4231,10.750000000001705,18.625,True
605210,606946,1989-07-27 07:31:00,1989-08-02 09:47:00,1,100.1875,101.22749999999999,1736,1021.374999999992,18.625,True
609340,609610,1989-08-10 09:41:00,1989-08-11 07:31:00,-1,99.09375,100.053125,270,-977.9999999999943,18.625,True
609854,611210,1989-08-11 11:35:00,1989-08-17 07:31:00,-1,99.0625,98.9484375,1356,95.43750000000284,18.625,True
611611,615724,1989-08-18 07:32:00,1989-09-01 09:25:00,-1,97.96875,98.285625,4113,-335.499999999996,18.625,True
618584,620829,1989-09-13 10:25:00,1989-09-21 07:50:00,1,98.875,98.4740625,2245,-419.5624999999977,18.625,True
621969,624400,1989-09-25 13:30:00,1989-10-04 07:21:00,-1,97.3125,98.09625,2431,-802.3749999999977,18.625,True
625222,627722,1989-10-06 07:43:00,1989-10-16 09:23:00,1,99.46875,99.86625,2500,378.87499999999375,18.625,True
634934,638010,1989-11-09 09:35:00,1989-11-21 07:31:00,1,100.8125,100.11375,3076,-717.375000000004,18.625,True
642810,644790,1989-12-08 07:31:00,1989-12-14 13:51:00,-1,100.0625,100.936875,1980,-893.0000000000006,18.625,True
644806,647281,1989-12-15 07:27:00,1989-12-26 08:42:00,1,100.96875,100.2065625,2475,-780.812499999996,18.625,True
647496,657590,1989-12-26 12:17:00,1990-01-31 13:51:00,-1,99.9375,96.9284375,10094,2990.437499999999,18.625,True
659200,659732,1990-02-07 07:21:00,1990-02-08 09:33:00,-1,95.96875,96.7390625,532,-788.9375000000028,18.625,True
662534,663589,1990-02-20 09:35:00,1990-02-22 13:50:00,-1,95.78125,96.2971875,1055,-534.5625000000068,18.625,True
666394,669676,1990-03-05 13:55:00,1990-03-16 08:37:00,-1,95.34375,95.7290625,3282,-403.9374999999977,18.625,True
672001,673700,1990-03-26 07:22:00,1990-03-30 09:01:00,1,96.65625,95.7515625,1699,-923.3124999999943,18.625,True
677911,683210,1990-04-16 12:32:00,1990-05-04 07:31:00,-1,95.34375,93.740625,5299,1584.5000000000057,18.625,True
685200,687504,1990-05-11 07:21:00,1990-05-18 12:25:00,1,94.6875,94.9471875,2304,241.0624999999983,18.625,True
688410,695342,1990-05-23 07:31:00,1990-06-18 09:43:00,1,95.90625,96.463125,6932,538.2500000000051,18.625,True
697500,698803,1990-06-25 12:21:00,1990-06-29 07:24:00,-1,96.03125,96.8021875,1303,-789.5625000000023,18.625,True
702050,702352,1990-07-12 08:11:00,1990-07-12 13:13:00,-1,95.84375,96.58125,302,-756.1249999999972,18.625,True
704945,705200,1990-07-23 09:46:00,1990-07-24 07:21:00,1,97.21875,96.40125,255,-836.1249999999955,18.625,True
706809,708000,1990-07-30 07:30:00,1990-08-02 07:21:00,1,97.375,97.1746875,1191,-218.93749999999545,18.625,True
709002,710332,1990-08-06 10:43:00,1990-08-09 12:53:00,-1,96.15625,95.44500000000001,1330,692.6249999999926,18.625,True
712913,714804,1990-08-20 09:14:00,1990-08-27 07:25:00,-1,94.5,93.9615625,1891,519.8125000000006,18.625,True
722259,723985,1990-09-21 11:40:00,1990-09-27 13:46:00,-1,93.65625,93.93,1726,-292.3750000000068,18.625,True
724459,726835,1990-10-01 08:20:00,1990-10-09 07:56:00,1,94.875,94.8853125,2376,-8.312500000002274,18.625,True
730000,732816,1990-10-19 07:21:00,1990-10-30 07:37:00,1,95.84375,95.225625,2816,-636.7500000000063,18.625,True
733622,745767,1990-11-01 07:43:00,1990-12-14 10:08:00,1,96.1875,99.12375,12145,2917.625000000001,18.625,True
752392,752810,1991-01-09 13:53:00,1991-01-11 07:31:00,-1,97.6875,98.5696875,418,-900.8125000000006,18.625,True
753200,754400,1991-01-14 07:21:00,1991-01-17 07:21:00,-1,97.59375,98.53812500000001,1200,-963.000000000008,18.625,True
758810,764400,1991-02-01 07:31:00,1991-02-22 07:21:00,1,99.78125,100.0828125,5590,282.93750000000284,18.625,True
765221,770000,1991-02-26 07:42:00,1991-03-14 07:21:00,-1,99.84375,98.8853125,4779,939.8125000000023,18.625,True
771162,772807,1991-03-18 13:23:00,1991-03-25 07:28:00,-1,97.90625,98.0646875,1645,-177.06250000000512,18.625,True
775634,777567,1991-04-04 07:55:00,1991-04-10 13:28:00,1,98.96875,98.5359375,1933,-451.43749999999716,18.625,True
778402,780049,1991-04-15 07:23:00,1991-04-19 08:10:00,1,99.53125,98.814375,1647,-735.5000000000017,18.625,True
780729,782887,1991-04-22 12:50:00,1991-04-30 08:48:00,-1,98.40625,99.2640625,2158,-876.4374999999943,18.625,True
784000,785206,1991-05-03 07:21:00,1991-05-08 07:27:00,1,99.8125,98.87625,1206,-954.8750000000011,18.625,True
786943,789272,1991-05-14 09:44:00,1991-05-22 08:33:00,-1,98.28125,99.0746875,2329,-812.062499999996,18.625,True
791558,792000,1991-05-30 13:19:00,1991-06-03 07:21:00,1,99.375,98.4121875,442,-981.4374999999983,18.625,True
792032,795817,1991-06-03 07:53:00,1991-06-14 10:58:00,-1,98.09375,96.9915625,3785,1083.5624999999995,18.625,True
799799,813830,1991-06-28 10:40:00,1991-08-19 11:11:00,1,97.46875,100.485,14031,2997.6249999999995,18.625,True
818800,819219,1991-09-06 07:21:00,1991-09-09 07:40:00,-1,99.9375,100.7475,419,-828.6250000000023,18.625,True
820800,828389,1991-09-13 07:21:00,1991-10-09 13:50:00,1,101.34375,102.1865625,7589,824.1874999999937,18.625,True
831550,833610,1991-10-21 13:11:00,1991-10-29 07:31:00,-1,101.65625,102.1678125,2060,-530.1874999999966,18.625,True
834585,836000,1991-10-31 10:26:00,1991-11-06 07:21:00,1,103.0625,102.34125,1415,-739.8749999999977,18.625,True
836800,838022,1991-11-08 07:21:00,1991-11-13 07:43:00,1,103.375,102.650625,1222,-742.9999999999949,18.625,True
838411,842010,1991-11-14 07:32:00,1991-11-27 07:31:00,1,103.6875,102.83624999999999,3599,-869.8750000000074,18.625,True
843803,844411,1991-12-04 10:44:00,1991-12-06 07:32:00,1,103.875,104.4140625,608,520.4375,18.625,True
848425,851498,1991-12-20 07:46:00,1992-01-02 12:19:00,1,105.46875,106.4559375,3073,968.5625000000045,18.625,True
854641,854990,1992-01-14 11:22:00,1992-01-15 10:31:00,-1,104.25,104.7875,349,-556.1249999999943,18.625,True
857777,858800,1992-01-24 10:18:00,1992-01-29 07:21:00,-1,103.75,104.724375,1023,-992.9999999999949,18.625,True
859195,860823,1992-01-29 13:56:00,1992-02-05 07:44:00,-1,103.6875,104.03,1628,-361.12500000000114,18.625,True
863277,864232,1992-02-13 08:38:00,1992-02-18 11:13:00,-1,103.0,103.33562500000001,955,-354.2500000000074,18.625,True
867884,869535,1992-03-02 12:05:00,1992-03-06 12:56:00,-1,102.3125,101.820625,1651,473.2499999999932,18.625,True
871303,872800,1992-03-13 09:04:00,1992-03-19 07:21:00,-1,100.8125,101.189375,1497,-395.4999999999983,18.625,True
876777,881200,1992-04-01 13:38:00,1992-04-20 07:21:00,1,102.40625,102.4340625,4423,9.187499999996021,18.625,True
887358,890400,1992-05-11 09:59:00,1992-05-21 07:21:00,1,103.15625,103.764375,3042,589.5000000000011,18.625,True
892920,894416,1992-06-01 09:21:00,1992-06-05 07:37:00,-1,102.34375,103.02,1496,-694.874999999996,18.625,True
897582,909600,1992-06-16 13:43:00,1992-07-30 07:21:00,1,103.65625,108.1575,12018,4482.624999999999,18.625,True
912402,913977,1992-08-10 07:23:00,1992-08-13 13:38:00,1,109.25,108.838125,1575,-430.4999999999949,18.625,True
916076,916326,1992-08-21 08:37:00,1992-08-21 12:47:00,1,109.9375,109.085625,250,-870.5000000000068,18.625,True
917177,918081,1992-08-25 13:38:00,1992-08-28 08:42:00,-1,107.625,108.70125,904,-1094.8750000000018,18.625,True
918800,920010,1992-09-01 07:21:00,1992-09-04 07:31:00,-1,107.625,108.511875,1210,-905.5000000000034,18.625,True
927380,927612,1992-10-01 10:21:00,1992-10-02 07:33:00,1,109.90625,109.1475,232,-777.3750000000063,18.625,True
928128,928800,1992-10-05 09:29:00,1992-10-07 07:21:00,1,110.25,109.51875,672,-749.8750000000028,18.625,True
931642,933184,1992-10-16 08:03:00,1992-10-21 13:45:00,-1,107.8125,106.93375,1542,860.1249999999966,18.625,True
937982,938800,1992-11-06 13:43:00,1992-11-11 07:21:00,-1,105.875,106.4603125,818,-603.9375000000006,18.625,True
944000,945572,1992-12-01 07:21:00,1992-12-04 13:33:00,-1,105.40625,105.70281250000001,1572,-315.1875000000074,18.625,True
949743,954373,1992-12-21 09:44:00,1993-01-07 13:34:00,1,106.84375,106.64156249999999,4630,-220.81250000000796,18.625,True
956298,963978,1993-01-14 12:19:00,1993-02-10 13:39:00,1,107.71875,109.580625,7680,1843.2499999999977,18.625,True
965600,968400,1993-02-18 07:21:00,1993-03-01 07:21:00,1,110.6875,112.05562499999999,2800,1349.499999999992,18.625,True
969695,970011,1993-03-04 08:56:00,1993-03-05 07:32:00,1,113.1875,112.2721875,316,-933.9374999999989,18.625,True
970410,970725,1993-03-08 07:31:00,1993-03-08 12:46:00,1,113.40625,112.365,315,-1059.875000000005,18.625,True
972021,973180,1993-03-12 07:42:00,1993-03-16 13:41:00,-1,110.75,110.8475,1159,-116.12499999999659,18.625,True
979836,984400,1993-04-08 11:17:00,1993-04-27 07:21:00,1,112.125,112.2721875,4564,128.56250000000114,18.625,True
990529,993201,1993-05-18 09:30:00,1993-05-27 07:22:00,-1,111.8125,112.3309375,2672,-537.0625000000045,18.625,True
994400,997211,1993-06-02 07:21:00,1993-06-11 07:32:00,-1,111.21875,111.73125,2811,-531.1250000000028,18.625,True
1000162,1008255,1993-06-22 10:03:00,1993-07-21 11:36:00,1,112.53125,113.2621875,8093,712.312499999996,18.625,True
1008360,1010413,1993-07-21 13:21:00,1993-07-29 07:34:00,-1,113.0625,113.12,2053,-76.12500000000455,18.625,True
1014410,1019610,1993-08-12 07:31:00,1993-08-31 07:31:00,1,113.65625,114.778125,5200,1103.2500000000027,18.625,True
1021250,1022391,1993-09-07 08:11:00,1993-09-09 13:52:00,1,115.9375,115.21124999999999,1141,-744.8750000000074,18.625,True
