Market,RunKind,StartTime,EndTime,Bars,GrossProfit,NetProfit,TotalCost,TurnoverContracts,TurnoverNotional,GrossMaxDD,NetMaxDD,TradeUnits,GrossAnnVol,NetAnnVol,GrossSharpe,NetSharpe,GrossCAGR,NetCAGR,RoundTurnCost,CostNote,GrossRoA,NetRoA,GrossStDevCpp,NetStDevCpp
BTC,reference,2017-12-18 00:35:00,2026-04-10 16:00:00,590436,1218997.75,1059622.75,159375.0,6375.0,1241759634.75,98485.25,101235.25,3187.5,0.10557135387777117,0.12073099375490533,4.402569963892855,3.6737446549789317,0.5828857353749441,0.5469782169476518,50.0,"Default BTC round-turn cost = $50.00 = two CME BTC ticks ($25 each), a conservative liquid-hours baseline.",32.724576,26.360864,146.760472,146.866118
