Market,RunKind,StartTime,EndTime,Bars,GrossProfit,NetProfit,TotalCost,TurnoverContracts,TurnoverNotional,GrossMaxDD,NetMaxDD,TradeUnits,GrossAnnVol,NetAnnVol,GrossSharpe,NetSharpe,GrossCAGR,NetCAGR,RoundTurnCost,CostNote,GrossRoA,NetRoA,GrossStDevCpp,NetStDevCpp
BTC,fullsample,2017-12-18 00:35:00,2026-04-10 16:00:00,590436,1849382.0,1727344.5,122037.5,9763.0,1800226862.0,136433.75,138408.75,4881.5,0.10424354799560845,0.11175493543002442,5.124443306961456,4.68440982867936,0.6968583123285683,0.677473643043556,25.0,Official TF Data BTC round-turn cost = $25.00 per contract.,13.555165,12.480024,268.113409,268.199368
