Period,Family,entry_bar,exit_bar,entry_time,exit_time,direction,entry_price,exit_price,duration_bars,pnl,slippage,is_oos,L,S
1,tf,419559,419567,2023-11-14 12:20:00,2023-11-14 13:00:00,-1,35925.0,35168.2,8,3759.0000000000146,25.0,True,552,0.01
1,tf,419834,419836,2023-11-15 12:15:00,2023-11-15 12:25:00,1,37075.0,37214.1,2,670.4999999999927,25.0,True,552,0.01
1,tf,419841,419846,2023-11-15 12:50:00,2023-11-15 13:15:00,1,37625.0,37704.15,5,370.7500000000073,25.0,True,552,0.01
1,tf,419858,419862,2023-11-15 14:15:00,2023-11-15 14:35:00,1,38085.0,37748.7,4,-1706.5000000000146,25.0,True,552,0.01
1,tf,419880,419907,2023-11-15 17:05:00,2023-11-15 19:20:00,1,38130.0,37902.15,27,-1164.2499999999927,25.0,True,552,0.01
1,tf,420636,420643,2023-11-20 10:05:00,2023-11-20 10:40:00,1,37680.0,37372.5,7,-1562.5,25.0,True,552,0.01
1,tf,420657,420663,2023-11-20 11:50:00,2023-11-20 12:20:00,1,37750.0,37486.35,6,-1343.2500000000073,25.0,True,552,0.01
1,tf,420985,420998,2023-11-21 17:10:00,2023-11-21 18:15:00,-1,36225.0,35956.0,13,1320.0,25.0,True,552,0.01
1,tf,421249,421408,2023-11-22 15:10:00,2023-11-23 05:25:00,1,37745.0,38045.7,159,1478.4999999999854,25.0,True,552,0.01
1,tf,421663,421680,2023-11-24 03:40:00,2023-11-24 05:05:00,1,38430.0,38412.0,17,-115.0,25.0,True,552,0.01
1,tf,421686,421687,2023-11-24 05:35:00,2023-11-24 05:40:00,1,38800.0,38570.4,1,-1172.9999999999927,25.0,True,552,0.01
1,tf,421732,421746,2023-11-24 09:25:00,2023-11-24 10:35:00,1,38960.0,38966.4,14,7.000000000007276,25.0,True,552,0.01
1,tf,421875,421885,2023-11-27 01:35:00,2023-11-27 02:25:00,-1,37600.0,37814.4,10,-1097.0000000000073,25.0,True,552,0.01
1,tf,421916,421985,2023-11-27 05:00:00,2023-11-27 10:45:00,-1,37440.0,37471.0,69,-180.0,25.0,True,552,0.01
1,tf,422297,422300,2023-11-28 13:45:00,2023-11-28 14:00:00,1,39155.0,38857.5,3,-1512.5,25.0,True,552,0.01
1,tf,422802,422833,2023-11-30 09:50:00,2023-11-30 12:25:00,-1,37900.0,38248.7,31,-1768.4999999999854,25.0,True,552,0.01
1,tf,422998,423016,2023-12-01 03:10:00,2023-12-01 04:40:00,1,39105.0,39243.6,18,667.9999999999927,25.0,True,552,0.01
1,tf,423153,423248,2023-12-03 17:05:00,2023-12-04 01:00:00,1,39640.0,41847.3,95,11011.500000000015,25.0,True,552,0.01
1,tf,423270,423299,2023-12-04 02:50:00,2023-12-04 05:15:00,1,42270.0,42287.85,29,64.24999999999272,25.0,True,552,0.01
1,tf,423616,423649,2023-12-05 08:40:00,2023-12-05 11:25:00,1,42715.0,43416.45,33,3482.2499999999854,25.0,True,552,0.01
1,tf,423650,423651,2023-12-05 11:30:00,2023-12-05 11:35:00,1,43855.0,44084.7,1,1123.4999999999854,25.0,True,552,0.01
1,tf,423665,423669,2023-12-05 12:45:00,2023-12-05 13:05:00,1,44530.0,44104.5,4,-2152.5,25.0,True,552,0.01
1,tf,423702,423708,2023-12-05 15:50:00,2023-12-05 17:20:00,1,44550.0,44322.3,6,-1163.4999999999854,25.0,True,552,0.01
1,tf,423891,423902,2023-12-06 08:35:00,2023-12-06 09:30:00,1,44770.0,44327.25,11,-2238.75,25.0,True,552,0.01
1,tf,424515,424533,2023-12-08 14:35:00,2023-12-10 17:05:00,1,44590.0,44807.4,18,1062.0000000000073,25.0,True,552,0.01
1,tf,424569,424572,2023-12-10 20:05:00,2023-12-10 20:20:00,-1,43355.0,41061.55,3,11442.249999999985,25.0,True,552,0.01
1,tf,424778,424782,2023-12-11 13:30:00,2023-12-11 13:50:00,-1,40655.0,40854.5,4,-1022.5,25.0,True,552,0.01
1,tf,425289,425297,2023-12-13 10:05:00,2023-12-13 10:45:00,1,42295.0,42134.4,8,-827.9999999999927,25.0,True,552,0.01
1,tf,425316,425381,2023-12-13 12:20:00,2023-12-13 18:45:00,1,42560.0,43069.95,65,2524.7499999999854,25.0,True,552,0.01
1,tf,425512,425530,2023-12-14 05:40:00,2023-12-14 07:10:00,1,43505.0,43188.75,18,-1606.25,25.0,True,552,0.01
1,tf,425586,425592,2023-12-14 11:50:00,2023-12-14 12:20:00,1,43625.0,43272.9,6,-1785.4999999999927,25.0,True,552,0.01
1,tf,425836,425876,2023-12-15 09:40:00,2023-12-15 13:00:00,-1,41935.0,42273.55,40,-1717.7500000000146,25.0,True,552,0.01
1,tf,425913,425977,2023-12-17 17:05:00,2023-12-17 22:25:00,-1,41855.0,41258.5,64,2957.5,25.0,True,552,0.01
1,tf,426050,426059,2023-12-18 04:30:00,2023-12-18 05:15:00,-1,40850.0,41112.05,9,-1335.2500000000146,25.0,True,552,0.01
1,tf,426223,426255,2023-12-18 19:55:00,2023-12-18 22:35:00,1,43305.0,43233.3,32,-383.49999999998545,25.0,True,552,0.01
1,tf,426642,426674,2023-12-20 07:50:00,2023-12-20 10:30:00,1,43670.0,44139.15,32,2320.7500000000073,25.0,True,552,0.01
1,tf,427107,427109,2023-12-22 00:35:00,2023-12-22 00:45:00,1,44585.0,44193.6,2,-1982.0000000000073,25.0,True,552,0.01
1,tf,427294,427429,2023-12-25 17:10:00,2023-12-26 04:25:00,-1,43470.0,42546.25,135,4593.75,25.0,True,552,0.01
1,tf,427516,427521,2023-12-26 11:40:00,2023-12-26 12:05:00,-1,42125.0,42061.45,5,292.75000000001455,25.0,True,552,0.01
1,tf,427845,427883,2023-12-27 17:05:00,2023-12-27 20:15:00,1,43760.0,44173.8,38,2044.0000000000146,25.0,True,552,0.01
2,tf,428323,428341,2023-12-29 09:55:00,2023-12-29 11:25:00,-1,42695.0,42349.3,18,1703.4999999999854,25.0,True,552,0.01
2,tf,428397,428400,2024-01-01 17:05:00,2024-01-01 17:20:00,1,44620.0,45045.0,3,2100.0,25.0,True,552,0.01
2,tf,428402,428423,2024-01-01 17:30:00,2024-01-01 19:15:00,1,45500.0,46569.6,21,5322.999999999993,25.0,True,552,0.01
2,tf,428517,428548,2024-01-02 03:05:00,2024-01-02 05:40:00,1,47040.0,46624.05,31,-2104.7499999999854,25.0,True,552,0.01
2,tf,428830,428831,2024-01-03 06:10:00,2024-01-03 06:15:00,-1,41930.0,41763.5,1,807.5,25.0,True,552,0.01
2,tf,429657,429662,2024-01-08 06:05:00,2024-01-08 06:30:00,1,45425.0,45144.0,5,-1430.0,25.0,True,552,0.01
2,tf,429669,429693,2024-01-08 07:05:00,2024-01-08 09:05:00,1,45600.0,45178.65,24,-2131.7499999999927,25.0,True,552,0.01
2,tf,429701,429702,2024-01-08 09:45:00,2024-01-08 09:50:00,1,45635.0,45426.15,1,-1069.2499999999927,25.0,True,552,0.01
2,tf,429726,429746,2024-01-08 11:50:00,2024-01-08 13:30:00,1,45885.0,47322.0,20,7160.0,25.0,True,552,0.01
2,tf,430043,430044,2024-01-09 15:15:00,2024-01-09 15:20:00,1,47800.0,47935.8,1,654.0000000000146,25.0,True,552,0.01
2,tf,430216,430222,2024-01-10 06:40:00,2024-01-10 07:10:00,-1,45110.0,44950.05,6,774.7499999999854,25.0,True,552,0.01
2,tf,430516,430519,2024-01-11 08:40:00,2024-01-11 08:55:00,1,48500.0,48856.5,3,1757.5,25.0,True,552,0.01
2,tf,430800,430814,2024-01-12 09:20:00,2024-01-12 10:30:00,-1,45115.0,44217.8,14,4460.999999999985,25.0,True,552,0.01
2,tf,430816,430818,2024-01-12 10:40:00,2024-01-12 10:50:00,-1,43780.0,43768.35,2,33.250000000007276,25.0,True,552,0.01
2,tf,430819,430821,2024-01-12 10:55:00,2024-01-12 11:05:00,-1,43335.0,43596.65,2,-1333.2500000000073,25.0,True,552,0.01
2,tf,430881,430896,2024-01-14 17:05:00,2024-01-14 18:20:00,-1,43165.0,42122.05,15,5189.749999999985,25.0,True,552,0.01
2,tf,431428,431440,2024-01-16 15:40:00,2024-01-16 17:40:00,1,43635.0,43238.25,12,-2008.75,25.0,True,552,0.01
2,tf,431920,431930,2024-01-18 10:40:00,2024-01-18 11:30:00,-1,42215.0,42010.95,10,995.2500000000146,25.0,True,552,0.01
2,tf,431935,431937,2024-01-18 11:55:00,2024-01-18 12:05:00,-1,41595.0,41834.2,2,-1220.9999999999854,25.0,True,552,0.01
2,tf,431939,431961,2024-01-18 12:15:00,2024-01-18 14:05:00,-1,41420.0,40995.9,22,2095.4999999999927,25.0,True,552,0.01
2,tf,431968,431970,2024-01-18 14:40:00,2024-01-18 14:50:00,-1,40590.0,40995.9,2,-2054.5000000000073,25.0,True,552,0.01
2,tf,432194,432204,2024-01-19 10:30:00,2024-01-19 11:20:00,-1,40590.0,40703.0,10,-590.0,25.0,True,552,0.01
2,tf,432398,432406,2024-01-22 04:30:00,2024-01-22 05:10:00,-1,40300.0,40677.75,8,-1913.75,25.0,True,552,0.01
2,tf,432498,432499,2024-01-22 12:50:00,2024-01-22 12:55:00,-1,40275.0,40440.4,1,-852.0000000000073,25.0,True,552,0.01
2,tf,432504,432512,2024-01-22 13:20:00,2024-01-22 14:00:00,-1,40015.0,39738.45,8,1357.7500000000146,25.0,True,552,0.01
2,tf,432655,432704,2024-01-23 02:55:00,2024-01-23 07:00:00,-1,39345.0,38991.05,49,1744.7499999999854,25.0,True,552,0.01
2,tf,432718,432729,2024-01-23 08:10:00,2024-01-23 09:05:00,-1,38605.0,38925.4,11,-1627.0000000000073,25.0,True,552,0.01
2,tf,433235,433253,2024-01-25 05:15:00,2024-01-25 06:45:00,1,40540.0,40218.75,18,-1631.25,25.0,True,552,0.01
2,tf,433493,433534,2024-01-26 03:45:00,2024-01-26 07:10:00,1,40625.0,41466.15,41,4180.750000000007,25.0,True,552,0.01
2,tf,433557,433641,2024-01-26 09:05:00,2024-01-28 17:05:00,1,41885.0,42169.05,84,1395.2500000000146,25.0,True,552,0.01
2,tf,433672,433723,2024-01-28 19:40:00,2024-01-28 23:55:00,1,42595.0,42386.85,51,-1065.7500000000073,25.0,True,552,0.01
2,tf,433843,433999,2024-01-29 09:55:00,2024-01-29 23:55:00,1,42815.0,43728.3,156,4541.500000000015,25.0,True,552,0.01
2,tf,434077,434078,2024-01-30 06:25:00,2024-01-30 06:30:00,1,44170.0,43812.45,1,-1812.7500000000146,25.0,True,552,0.01
2,tf,434462,434606,2024-01-31 15:30:00,2024-02-01 04:30:00,-1,42655.0,42521.0,144,645.0,25.0,True,552,0.01
2,tf,435196,435213,2024-02-05 07:40:00,2024-02-05 09:05:00,1,43785.0,43371.9,17,-2090.4999999999927,25.0,True,552,0.01
2,tf,435793,436063,2024-02-07 11:25:00,2024-02-08 10:55:00,1,43645.0,45371.7,270,8608.499999999985,25.0,True,552,0.01
2,tf,436104,436188,2024-02-08 14:20:00,2024-02-08 22:20:00,1,45830.0,46223.1,84,1940.4999999999927,25.0,True,552,0.01
2,tf,436227,436287,2024-02-09 01:35:00,2024-02-09 06:35:00,1,46690.0,47480.4,60,3927.0000000000073,25.0,True,552,0.01
2,tf,436307,436308,2024-02-09 08:15:00,2024-02-09 08:20:00,1,47960.0,47549.7,1,-2076.5000000000146,25.0,True,552,0.01
2,tf,436352,436364,2024-02-09 12:00:00,2024-02-09 13:00:00,1,48030.0,48019.95,12,-75.25000000001455,25.0,True,552,0.01
2,tf,436405,436441,2024-02-11 17:25:00,2024-02-11 20:25:00,1,48505.0,48638.7,36,643.4999999999854,25.0,True,552,0.01
2,tf,436593,436608,2024-02-12 09:05:00,2024-02-12 10:20:00,1,49130.0,49797.0,15,3310.0,25.0,True,552,0.01
2,tf,436620,436625,2024-02-12 11:20:00,2024-02-12 11:45:00,1,50300.0,50168.25,5,-683.75,25.0,True,552,0.01
2,tf,436708,436721,2024-02-12 19:40:00,2024-02-12 20:45:00,1,50675.0,50222.7,13,-2286.5000000000146,25.0,True,552,0.01
2,tf,437072,437076,2024-02-14 03:00:00,2024-02-14 03:20:00,1,50730.0,51296.85,4,2809.2499999999927,25.0,True,552,0.01
2,tf,437080,437097,2024-02-14 03:40:00,2024-02-14 05:05:00,1,51815.0,51529.5,17,-1452.5,25.0,True,552,0.01
2,tf,437108,437147,2024-02-14 06:00:00,2024-02-14 09:15:00,1,52050.0,51856.2,39,-994.0000000000146,25.0,True,552,0.01
2,tf,437151,437155,2024-02-14 09:35:00,2024-02-14 09:55:00,1,52380.0,51866.1,4,-2594.5000000000073,25.0,True,552,0.01
2,tf,437245,437258,2024-02-14 18:25:00,2024-02-14 19:30:00,1,52390.0,52267.05,13,-639.7499999999854,25.0,True,552,0.01
2,tf,437379,437422,2024-02-15 05:35:00,2024-02-15 09:10:00,1,52795.0,52613.55,43,-932.2499999999854,25.0,True,552,0.01
2,tf,438077,438126,2024-02-19 18:45:00,2024-02-19 22:50:00,-1,51785.0,51949.35,49,-846.7499999999927,25.0,True,552,0.01
2,tf,438231,438238,2024-02-20 07:35:00,2024-02-20 08:10:00,1,52855.0,52668.0,7,-960.0,25.0,True,552,0.01
2,tf,438255,438284,2024-02-20 09:35:00,2024-02-20 12:00:00,-1,51435.0,51338.3,29,458.49999999998545,25.0,True,552,0.01
2,tf,438488,438492,2024-02-21 06:00:00,2024-02-21 06:20:00,-1,50830.0,51136.3,4,-1556.5000000000146,25.0,True,552,0.01
2,tf,438867,438879,2024-02-22 14:35:00,2024-02-22 15:35:00,1,52730.0,52301.7,12,-2166.5000000000146,25.0,True,552,0.01
2,tf,439356,439417,2024-02-26 09:20:00,2024-02-26 14:25:00,1,52830.0,55182.6,61,11737.999999999993,25.0,True,552,0.01
2,tf,439469,439475,2024-02-26 19:45:00,2024-02-26 20:15:00,1,55740.0,57667.5,6,9612.5,25.0,True,552,0.01
2,tf,439601,439604,2024-02-27 06:45:00,2024-02-27 07:00:00,1,58250.0,57672.45,3,-2912.7500000000146,25.0,True,552,0.01
2,tf,439687,439692,2024-02-27 13:55:00,2024-02-27 14:20:00,1,58255.0,57751.65,5,-2541.7499999999927,25.0,True,552,0.01
2,tf,439815,439837,2024-02-28 01:35:00,2024-02-28 03:25:00,1,58335.0,59568.3,22,6141.500000000015,25.0,True,552,0.01
2,tf,439864,439867,2024-02-28 05:40:00,2024-02-28 05:55:00,1,60170.0,59632.65,3,-2711.7499999999927,25.0,True,552,0.01
2,tf,439882,439887,2024-02-28 07:10:00,2024-02-28 07:35:00,1,60235.0,61003.8,5,3819.0000000000146,25.0,True,552,0.01
2,tf,439904,439906,2024-02-28 09:00:00,2024-02-28 09:10:00,1,61620.0,61355.25,2,-1348.75,25.0,True,552,0.01
2,tf,439907,439932,2024-02-28 09:15:00,2024-02-28 11:20:00,1,61975.0,64147.05,25,10835.250000000015,25.0,True,552,0.01
2,tf,440558,440562,2024-03-03 18:30:00,2024-03-03 18:50:00,1,64325.0,64518.3,4,941.5000000000146,25.0,True,552,0.01
2,tf,440650,440662,2024-03-04 02:10:00,2024-03-04 03:10:00,1,65170.0,65513.25,12,1691.25,25.0,True,552,0.01
2,tf,440667,440675,2024-03-04 03:35:00,2024-03-04 04:15:00,1,66175.0,65587.5,8,-2962.5,25.0,True,552,0.01
2,tf,440716,440721,2024-03-04 07:40:00,2024-03-04 08:05:00,1,66250.0,65676.6,5,-2891.999999999971,25.0,True,552,0.01
2,tf,440728,440751,2024-03-04 08:40:00,2024-03-04 10:35:00,1,66340.0,66963.6,23,3093.000000000029,25.0,True,552,0.01
2,tf,440760,440766,2024-03-04 11:20:00,2024-03-04 11:50:00,1,67640.0,67651.65,6,33.249999999970896,25.0,True,552,0.01
2,tf,440791,440807,2024-03-04 13:55:00,2024-03-04 15:15:00,1,68335.0,68077.35,16,-1313.249999999971,25.0,True,552,0.01
2,tf,440817,440822,2024-03-04 17:05:00,2024-03-04 17:30:00,1,68765.0,68765.4,5,-23.000000000029104,25.0,True,552,0.01
2,tf,440845,440856,2024-03-04 19:25:00,2024-03-04 20:20:00,1,69460.0,68899.05,11,-2829.7499999999854,25.0,True,552,0.01
2,tf,441007,441010,2024-03-05 08:55:00,2024-03-05 09:10:00,1,69595.0,69493.05,3,-534.7499999999854,25.0,True,552,0.01
2,tf,441064,441065,2024-03-05 13:40:00,2024-03-05 13:45:00,-1,62895.0,62842.2,1,239.00000000001455,25.0,True,552,0.01
2,tf,441067,441069,2024-03-05 13:55:00,2024-03-05 14:05:00,-1,62220.0,60721.2,2,7469.000000000015,25.0,True,552,0.01
2,tf,441590,441613,2024-03-07 11:30:00,2024-03-07 13:25:00,1,68710.0,68151.6,23,-2816.999999999971,25.0,True,552,0.01
2,tf,441827,441843,2024-03-08 08:15:00,2024-03-08 09:35:00,1,68840.0,70092.0,16,6235.0,25.0,True,552,0.01
2,tf,442031,442037,2024-03-11 02:15:00,2024-03-11 02:45:00,1,71055.0,71225.55,6,827.7500000000146,25.0,True,552,0.01
2,tf,442038,442087,2024-03-11 02:50:00,2024-03-11 06:55:00,1,72000.0,72468.0,49,2315.0,25.0,True,552,0.01
2,tf,442126,442137,2024-03-11 10:10:00,2024-03-11 11:05:00,1,73200.0,72765.0,11,-2200.0,25.0,True,552,0.01
2,tf,442175,442180,2024-03-11 14:15:00,2024-03-11 14:40:00,1,73500.0,72814.5,5,-3452.5,25.0,True,552,0.01
2,tf,442200,442215,2024-03-11 17:20:00,2024-03-11 18:35:00,1,73550.0,72868.95,15,-3430.2500000000146,25.0,True,552,0.01
2,tf,442390,442391,2024-03-12 09:10:00,2024-03-12 09:15:00,1,73605.0,73037.25,1,-2863.75,25.0,True,552,0.01
2,tf,442583,442645,2024-03-13 02:15:00,2024-03-13 07:25:00,1,73775.0,73621.35,62,-793.2499999999709,25.0,True,552,0.01
2,tf,442858,442896,2024-03-14 02:10:00,2024-03-14 05:20:00,1,74365.0,73670.85,38,-3495.749999999971,25.0,True,552,0.01
2,tf,442999,443000,2024-03-14 13:55:00,2024-03-14 14:00:00,-1,70240.0,70432.35,1,-986.7500000000291,25.0,True,552,0.01
2,tf,443005,443010,2024-03-14 14:25:00,2024-03-14 14:50:00,-1,69735.0,69493.05,5,1184.7499999999854,25.0,True,552,0.01
2,tf,443083,443084,2024-03-14 21:55:00,2024-03-14 22:00:00,-1,68805.0,69063.8,1,-1319.0000000000146,25.0,True,552,0.01
2,tf,443089,443091,2024-03-14 22:25:00,2024-03-14 22:35:00,-1,68380.0,67781.1,2,2969.499999999971,25.0,True,552,0.01
2,tf,443158,443160,2024-03-15 04:10:00,2024-03-15 04:20:00,-1,67110.0,66786.25,2,1593.75,25.0,True,552,0.01
2,tf,443620,443628,2024-03-18 20:40:00,2024-03-18 21:20:00,-1,66125.0,66442.85,8,-1614.250000000029,25.0,True,552,0.01
2,tf,443635,443646,2024-03-18 21:55:00,2024-03-18 22:50:00,-1,65785.0,65751.0,11,145.0,25.0,True,552,0.01
2,tf,443666,443673,2024-03-19 00:30:00,2024-03-19 01:05:00,-1,65100.0,65508.6,7,-2067.9999999999927,25.0,True,552,0.01
2,tf,443680,443689,2024-03-19 01:40:00,2024-03-19 02:25:00,-1,64860.0,64362.25,9,2463.75,25.0,True,552,0.01
2,tf,443703,443711,2024-03-19 03:35:00,2024-03-19 04:15:00,-1,63725.0,63912.8,8,-964.0000000000146,25.0,True,552,0.01
2,tf,443729,443731,2024-03-19 05:45:00,2024-03-19 05:55:00,-1,63270.0,63630.0,2,-1825.0,25.0,True,552,0.01
2,tf,443735,443742,2024-03-19 06:15:00,2024-03-19 06:50:00,-1,63000.0,63362.35,7,-1836.7499999999927,25.0,True,552,0.01
2,tf,443772,443777,2024-03-19 09:20:00,2024-03-19 09:45:00,-1,62735.0,63109.85,5,-1899.2499999999927,25.0,True,552,0.01
2,tf,443865,443873,2024-03-19 18:05:00,2024-03-19 18:45:00,-1,62485.0,62337.2,8,714.0000000000146,25.0,True,552,0.01
2,tf,443931,443936,2024-03-19 23:35:00,2024-03-20 00:00:00,-1,61720.0,61897.85,5,-914.2499999999927,25.0,True,552,0.01
2,tf,443939,443945,2024-03-20 00:15:00,2024-03-20 00:45:00,-1,61285.0,61630.2,6,-1750.9999999999854,25.0,True,552,0.01
2,tf,444132,444138,2024-03-20 17:20:00,2024-03-20 17:50:00,1,68385.0,67706.1,6,-3419.499999999971,25.0,True,552,0.01
2,tf,444149,444188,2024-03-20 18:45:00,2024-03-20 22:00:00,1,68390.0,67716.0,39,-3395.0,25.0,True,552,0.01
2,tf,444771,444784,2024-03-25 00:35:00,2024-03-25 01:40:00,1,67830.0,67166.55,13,-3342.2499999999854,25.0,True,552,0.01
2,tf,444872,444874,2024-03-25 09:00:00,2024-03-25 09:10:00,1,67845.0,67805.1,2,-224.4999999999709,25.0,True,552,0.01
2,tf,444875,444957,2024-03-25 09:15:00,2024-03-25 17:05:00,1,68675.0,70710.75,82,10153.75,25.0,True,552,0.01
2,tf,445069,445075,2024-03-26 02:25:00,2024-03-26 02:55:00,1,71425.0,70879.05,6,-2754.7499999999854,25.0,True,552,0.01
2,tf,445418,445420,2024-03-27 08:30:00,2024-03-27 08:40:00,1,71595.0,71047.35,2,-2763.249999999971,25.0,True,552,0.01
2,tf,445451,445454,2024-03-27 11:15:00,2024-03-27 11:30:00,-1,68565.0,68988.05,3,-2140.2500000000146,25.0,True,552,0.01
2,tf,445667,445703,2024-03-28 06:15:00,2024-03-28 09:15:00,1,71765.0,71507.7,36,-1311.5000000000146,25.0,True,552,0.01
2,tf,445707,445726,2024-03-28 09:35:00,2024-03-28 11:10:00,1,72230.0,71770.05,19,-2324.7499999999854,25.0,True,552,0.01
2,tf,446116,446117,2024-04-01 21:40:00,2024-04-01 21:45:00,-1,68590.0,67165.0,1,7100.0,25.0,True,552,0.01
2,tf,446193,446196,2024-04-02 04:05:00,2024-04-02 04:20:00,-1,66500.0,66897.35,3,-2011.750000000029,25.0,True,552,0.01
2,tf,446214,446250,2024-04-02 05:50:00,2024-04-02 08:50:00,-1,66235.0,65650.0,36,2900.0,25.0,True,552,0.01
2,tf,446368,446369,2024-04-02 19:40:00,2024-04-02 19:45:00,-1,65000.0,65559.1,1,-2820.500000000029,25.0,True,552,0.01
2,tf,446795,446859,2024-04-04 08:15:00,2024-04-04 13:35:00,1,67455.0,69210.9,64,8754.49999999997,25.0,True,552,0.01
2,tf,447203,447227,2024-04-07 20:15:00,2024-04-07 22:15:00,1,69910.0,69527.7,24,-1936.5000000000146,25.0,True,552,0.01
2,tf,447259,447312,2024-04-08 00:55:00,2024-04-08 05:20:00,1,70230.0,72453.15,53,11090.74999999997,25.0,True,552,0.01
2,tf,447326,447345,2024-04-08 06:30:00,2024-04-08 08:05:00,1,73185.0,72646.2,19,-2719.0000000000146,25.0,True,552,0.01
2,tf,447891,447908,2024-04-10 07:35:00,2024-04-10 09:00:00,-1,68545.0,68447.7,17,461.50000000001455,25.0,True,552,0.01
2,tf,448104,448135,2024-04-11 02:20:00,2024-04-11 04:55:00,1,71560.0,71052.3,31,-2563.4999999999854,25.0,True,552,0.01
2,tf,448351,448385,2024-04-11 23:55:00,2024-04-12 02:45:00,1,71770.0,71086.95,34,-3440.2500000000146,25.0,True,552,0.01
2,tf,448489,448504,2024-04-12 11:25:00,2024-04-12 12:40:00,-1,69005.0,68260.85,15,3695.749999999971,25.0,True,552,0.01
2,tf,448515,448516,2024-04-12 13:35:00,2024-04-12 13:40:00,-1,67585.0,66836.75,1,3716.25,25.0,True,552,0.01
2,tf,448545,448546,2024-04-14 17:05:00,2024-04-14 17:10:00,-1,65375.0,64342.05,1,5139.749999999985,25.0,True,552,0.01
2,tf,448782,448784,2024-04-15 12:50:00,2024-04-15 13:00:00,-1,63705.0,64210.75,2,-2553.75,25.0,True,552,0.01
2,tf,448788,448793,2024-04-15 13:20:00,2024-04-15 13:45:00,-1,63575.0,63988.55,5,-2092.7500000000146,25.0,True,552,0.01
2,tf,448797,448799,2024-04-15 14:05:00,2024-04-15 14:15:00,-1,63355.0,63185.6,2,822.0000000000073,25.0,True,552,0.01
2,tf,448898,448903,2024-04-15 23:30:00,2024-04-15 23:55:00,-1,62560.0,62584.65,5,-148.25000000000728,25.0,True,552,0.01
2,tf,448971,448973,2024-04-16 05:35:00,2024-04-16 05:45:00,-1,61965.0,62529.1,2,-2845.4999999999927,25.0,True,552,0.01
2,tf,449041,449046,2024-04-16 11:25:00,2024-04-16 11:50:00,-1,61910.0,62513.95,5,-3044.7499999999854,25.0,True,552,0.01
2,tf,449292,449296,2024-04-17 09:20:00,2024-04-17 09:40:00,-1,61895.0,61226.2,4,3319.0000000000146,25.0,True,552,0.01
2,tf,449306,449310,2024-04-17 10:30:00,2024-04-17 10:50:00,-1,60620.0,60347.5,4,1337.5,25.0,True,552,0.01
2,tf,449314,449315,2024-04-17 11:10:00,2024-04-17 11:15:00,-1,59750.0,60302.05,1,-2785.2500000000146,25.0,True,552,0.01
2,tf,449702,449704,2024-04-18 21:30:00,2024-04-18 21:40:00,-1,59705.0,60231.35,2,-2656.7499999999927,25.0,True,552,0.01
2,tf,449755,449759,2024-04-19 01:55:00,2024-04-19 02:15:00,1,64390.0,64666.8,4,1359.0000000000146,25.0,True,552,0.01
2,tf,449794,449800,2024-04-19 05:10:00,2024-04-19 05:40:00,1,65320.0,64686.6,6,-3192.0000000000073,25.0,True,552,0.01
2,tf,449812,449817,2024-04-19 06:40:00,2024-04-19 07:05:00,1,65340.0,64983.6,5,-1807.0000000000073,25.0,True,552,0.01
2,tf,449965,449966,2024-04-21 20:25:00,2024-04-21 20:30:00,1,65640.0,65047.95,1,-2985.2500000000146,25.0,True,552,0.01
2,tf,449994,450056,2024-04-21 22:50:00,2024-04-22 04:00:00,1,65705.0,65914.2,62,1020.9999999999854,25.0,True,552,0.01
2,tf,450122,450129,2024-04-22 09:30:00,2024-04-22 10:05:00,1,66580.0,65934.0,7,-3255.0,25.0,True,552,0.01
2,tf,450158,450180,2024-04-22 12:30:00,2024-04-22 14:20:00,1,66600.0,66275.55,22,-1647.2499999999854,25.0,True,552,0.01
2,tf,450211,450260,2024-04-22 17:55:00,2024-04-22 22:00:00,1,66945.0,66666.6,49,-1416.999999999971,25.0,True,552,0.01
2,tf,450663,450707,2024-04-24 08:35:00,2024-04-24 12:15:00,-1,65730.0,64877.35,44,4238.250000000007,25.0,True,552,0.01
2,tf,450727,450733,2024-04-24 13:55:00,2024-04-24 14:25:00,-1,64235.0,64296.6,6,-332.9999999999927,25.0,True,552,0.01
2,tf,450744,450753,2024-04-24 15:20:00,2024-04-24 17:05:00,-1,63660.0,64069.35,9,-2071.7499999999927,25.0,True,552,0.01
2,tf,450901,450918,2024-04-25 05:25:00,2024-04-25 06:50:00,-1,63435.0,63917.85,17,-2439.2499999999927,25.0,True,552,0.01
2,tf,450931,450941,2024-04-25 07:55:00,2024-04-25 08:45:00,-1,63285.0,63397.7,10,-588.4999999999854,25.0,True,552,0.01
2,tf,451376,451447,2024-04-28 23:00:00,2024-04-29 04:55:00,-1,62770.0,62811.9,71,-234.50000000000728,25.0,True,552,0.01
2,tf,451494,451500,2024-04-29 08:50:00,2024-04-29 09:20:00,-1,62190.0,62756.35,6,-2856.7499999999927,25.0,True,552,0.01
2,tf,451713,451780,2024-04-30 04:05:00,2024-04-30 09:40:00,-1,62135.0,61483.75,67,3231.25,25.0,True,552,0.01
2,tf,451799,451837,2024-04-30 11:15:00,2024-04-30 14:25:00,-1,60875.0,60458.6,38,2057.0000000000073,25.0,True,552,0.01
2,tf,451843,451845,2024-04-30 14:55:00,2024-04-30 15:05:00,-1,59860.0,59893.0,2,-190.0,25.0,True,552,0.01
