ticker,q,time_scale,VR,Z2,p2,significant
BTC,1418,4.9d,0.835985390969092,-0.0021478794614116247,0.9982862414569791,False
BTC,1440,5.0d,0.8364460624295746,-0.0021271949315684285,0.9983027452862847,False
BTC,1442,5.0d,0.8364773244692657,-0.002125471321532854,0.998304120525012,False
BTC,1466,5.1d,0.8366443225768742,-0.002107700224309085,0.9983182997773541,False
BTC,1490,5.2d,0.8365492390418187,-0.0020936568030905755,0.9983295047816021,False
BTC,1514,5.3d,0.836225575979926,-0.0020828336417422614,0.9983381403961118,False
BTC,1538,5.3d,0.8361546814873441,-0.002069084305496228,0.9983491107555849,False
BTC,1562,5.4d,0.8360071137763125,-0.002056600845311882,0.9983590710945389,False
BTC,1586,5.5d,0.8358719654774468,-0.002044246070588498,0.998368928757821,False
BTC,1610,5.6d,0.8355968185742189,-0.002033898864963364,0.9983771846162734,False
BTC,1634,5.7d,0.8349578201939859,-0.0020282668094849595,0.9983816783371162,False
BTC,1658,5.8d,0.8344491757928006,-0.0020212204624471767,0.9983873004971036,False
BTC,1682,5.8d,0.8334818353383748,-0.0020199288089965284,0.9983883310853459,False
BTC,1706,5.9d,0.8321438712417819,-0.0020232170466577236,0.9983857074566449,False
BTC,1728,6.0d,0.8311082420990656,-0.0020239906271616952,0.998385090229968,False
BTC,1730,6.0d,0.8310217634700658,-0.0020239725503245006,0.9983851046531678,False
BTC,1754,6.1d,0.8298907925633209,-0.002024916927837877,0.9983843511504742,False
BTC,1778,6.2d,0.8287474568676638,-0.002026087316289496,0.9983834173175141,False
BTC,1802,6.3d,0.827760019933831,-0.0020255013852886676,0.9983838848218543,False
BTC,1826,6.3d,0.8267075496779959,-0.002025773944271938,0.9983836673516957,False
BTC,1850,6.4d,0.825741870647763,-0.002025125735992858,0.9983841845460129,False
BTC,1874,6.5d,0.8248396884166851,-0.002023840388381547,0.9983852101029256,False
BTC,1898,6.6d,0.8240741876455169,-0.0020210859321263376,0.9983874078365502,False
BTC,1922,6.7d,0.8235080842782724,-0.002016169069730243,0.9983913309171506,False
BTC,1946,6.8d,0.82290783739694,-0.002011776671913053,0.9983948355364463,False
BTC,1970,6.8d,0.8221418873070501,-0.002009383614315871,0.9983967449162969,False
BTC,1994,6.9d,0.8214654961301006,-0.002006087103933051,0.9983993751457347,False
BTC,2018,7.0d,0.8207663583308197,-0.0020031553830039787,0.9984017143159005,False
BTC,2042,7.1d,0.8199106042038333,-0.002002069589035795,0.9984025806524068,False
BTC,2066,7.2d,0.8192541705673339,-0.0019988636958204503,0.9984051385799888,False
BTC,2090,7.3d,0.8187135251538725,-0.001994489422325612,0.9984086287383178,False
BTC,2114,7.3d,0.818251489057341,-0.001989371133446733,0.9984127125338902,False
BTC,2138,7.4d,0.8181674048842117,-0.0019802589523579364,0.9984199829881752,False
BTC,2162,7.5d,0.8182232955418385,-0.0019697896962740007,0.9984283362296758,False
BTC,2186,7.6d,0.8182714909225522,-0.0019595737747925934,0.9984364873399685,False
BTC,2210,7.7d,0.8183260376893495,-0.0019494544001662786,0.9984445614173258,False
BTC,2234,7.8d,0.818185639377626,-0.0019415771057574535,0.9984508465770208,False
BTC,2258,7.8d,0.8179717778033708,-0.001934616335199028,0.9984564004579497,False
BTC,2282,7.9d,0.8178138228739512,-0.0019271889568749333,0.9984623266373942,False
